Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_score,sentiment_polarity
2013-03-22,0.07982396,0.14981534,0.77036065,0.6905367,1
2013-03-25,0.054027848,0.026117913,0.9198542,0.86582637,1
2013-03-26,0.9505841,0.023966618,0.02544932,-0.9251348,-1
2013-03-28,0.15497729,0.43201995,0.41300276,0.25802547,1
2013-04-01,0.15638779,0.06758972,0.77602243,0.6196346,1
2013-04-02,0.4350786,0.054995872,0.50992554,0.07484695,0
2013-04-03,0.082736924,0.36497548,0.5522876,0.46955067,1
2013-04-04,0.26907676,0.042482734,0.6884405,0.41936374,1
2013-04-05,0.030344162,0.08361756,0.88603824,0.85569406,1
2013-04-08,0.08220469,0.5330553,0.38474,0.3025353,1
2013-04-09,0.04094817,0.43924466,0.51980716,0.47885898,1
2013-04-10,0.19071919,0.120653085,0.6886277,0.49790853,1
2013-04-11,0.07451683,0.11864645,0.8068367,0.7323199,1
2013-04-12,0.047891498,0.3585264,0.5935821,0.5456906,1
2013-04-15,0.09815672,0.32508132,0.57676196,0.47860524,1
2013-04-16,0.13408656,0.07190054,0.79401284,0.6599263,1
2013-04-17,0.07093318,0.071248,0.85781884,0.7868857,1
2013-04-18,0.07955522,0.03702564,0.88341916,0.80386394,1
2013-04-19,0.11653294,0.0375724,0.8458947,0.7293618,1
2013-04-22,0.083360866,0.024525825,0.8921134,0.80875254,1
2013-04-23,0.028820077,0.43519735,0.53598255,0.50716245,1
2013-04-24,0.038735587,0.20685779,0.75440663,0.71567106,1
2013-04-25,0.22301371,0.060731776,0.71625453,0.49324083,1
2013-04-26,0.0945407,0.033365894,0.8720934,0.77755266,1
2013-04-29,0.46375382,0.13354644,0.40269977,-0.06105405,0
2013-04-30,0.082292065,0.041259006,0.8764489,0.79415685,1
2013-05-01,0.049278576,0.28641137,0.66431004,0.6150315,1
2013-05-02,0.34788167,0.013495047,0.63862324,0.29074156,1
2013-05-03,0.29291883,0.31259727,0.3944839,0.10156506,1
2013-05-07,0.58177024,0.24863496,0.1695947,-0.41217554,-1
2013-05-08,0.03445015,0.18960723,0.7759426,0.74149245,1
2013-05-09,0.03173631,0.36424705,0.6040166,0.5722803,1
2013-05-10,0.3302631,0.06610054,0.6036363,0.27337322,1
2013-05-13,0.1881472,0.27447847,0.5373743,0.34922713,1
2013-05-14,0.12607087,0.14335722,0.7305719,0.60450107,1
2013-05-15,0.18659237,0.032116886,0.78129077,0.5946984,1
2013-05-16,0.043378994,0.3199388,0.6366822,0.5933032,1
2013-05-17,0.050414782,0.23437369,0.7152116,0.66479677,1
2013-05-20,0.076245576,0.03397101,0.8897834,0.81353784,1
2013-05-21,0.27664676,0.032928877,0.6904244,0.41377762,1
2013-05-22,0.14473495,0.097851366,0.7574137,0.61267877,1
2013-05-23,0.07263531,0.024011608,0.9033531,0.8307178,1
2013-05-24,0.16421184,0.030210283,0.8055779,0.641366,1
2013-05-28,0.2501825,0.27035555,0.47946194,0.22927943,1
2013-05-29,0.19231416,0.02098006,0.78670573,0.5943916,1
2013-05-30,0.08662388,0.11987682,0.79349935,0.70687544,1
2013-05-31,0.021001248,0.8813419,0.09765692,0.07665567,0
2013-06-04,0.078293346,0.10867456,0.8130321,0.73473877,1
2013-06-05,0.05662811,0.27815473,0.66521716,0.60858905,1
2013-06-06,0.1605306,0.05708097,0.78238845,0.6218579,1
2013-06-07,0.0558338,0.014209367,0.92995685,0.87412304,1
2013-06-10,0.07582344,0.0336441,0.89053243,0.814709,1
2013-06-11,0.07959852,0.11938033,0.80102116,0.7214226,1
2013-06-12,0.6179666,0.06494076,0.31709263,-0.30087397,-1
2013-06-13,0.027648928,0.28307596,0.6892751,0.66162616,1
2013-06-14,0.05393873,0.07016998,0.8758913,0.8219526,1
2013-06-17,0.023721091,0.52970874,0.44657013,0.42284903,1
2013-06-18,0.30921078,0.23329087,0.4574983,0.14828753,1
2013-06-19,0.2758613,0.34174362,0.38239512,0.106533825,1
2013-06-20,0.046354815,0.030467164,0.9231781,0.87682325,1
2013-06-21,0.17918491,0.7470176,0.07379747,-0.10538744,-1
2013-06-24,0.24153994,0.05132551,0.70713454,0.4655946,1
2013-06-25,0.28882876,0.10392767,0.60724354,0.31841478,1
2013-06-26,0.1959162,0.20217422,0.6019096,0.40599337,1
2013-06-27,0.094229296,0.050161112,0.8556096,0.7613803,1
2013-06-28,0.058790427,0.023727342,0.9174822,0.85869175,1
2013-07-01,0.021085197,0.74396634,0.23494846,0.21386325,1
2013-07-02,0.097175285,0.0130640855,0.8897606,0.7925853,1
2013-07-03,0.040582128,0.26822963,0.6911882,0.6506061,1
2013-07-05,0.073399395,0.0406462,0.8859544,0.81255496,1
2013-07-08,0.098629996,0.0831827,0.81818736,0.71955734,1
2013-07-09,0.0599163,0.14719206,0.7928917,0.73297536,1
2013-07-10,0.31350332,0.24533473,0.44116193,0.1276586,1
2013-07-12,0.02370575,0.4197432,0.55655104,0.53284526,1
2013-07-15,0.10786023,0.099828966,0.79231083,0.6844506,1
2013-07-16,0.038042396,0.2972246,0.664733,0.6266906,1
2013-07-17,0.32969093,0.015871048,0.654438,0.3247471,1
2013-07-18,0.48987803,0.03904634,0.47107568,-0.018802345,0
2013-07-19,0.027935728,0.037696876,0.9343674,0.9064317,1
2013-07-22,0.42188984,0.16808662,0.4100236,-0.011866242,0
2013-07-23,0.2828549,0.06684852,0.65029657,0.36744165,1
2013-07-24,0.19731222,0.09686644,0.70582134,0.5085091,1
2013-07-26,0.124793425,0.2553952,0.61981136,0.49501795,1
2013-07-29,0.05478475,0.17541836,0.7697969,0.71501213,1
2013-07-30,0.021637749,0.6834854,0.29487687,0.27323914,1
2013-07-31,0.073939554,0.49229532,0.43376514,0.35982558,1
2013-08-01,0.40626827,0.059213012,0.53451866,0.12825039,1
2013-08-05,0.024791554,0.7053342,0.26987433,0.24508278,1
2013-08-06,0.11227796,0.10043049,0.7872915,0.67501354,1
2013-08-07,0.2724914,0.04827864,0.67923,0.40673858,1
2013-08-08,0.18235876,0.28526717,0.532374,0.35001528,1
2013-08-09,0.033145595,0.09752948,0.8693249,0.8361793,1
2013-08-12,0.15354103,0.35506374,0.49139518,0.33785415,1
2013-08-13,0.081558704,0.01965339,0.8987879,0.8172292,1
2013-08-14,0.34832478,0.36284265,0.2888326,-0.05949217,0
2013-08-15,0.27666593,0.20815916,0.51517487,0.23850894,1
2013-08-16,0.19881763,0.10873424,0.69244814,0.49363053,1
2013-08-19,0.10106081,0.27530727,0.62363195,0.52257115,1
2013-08-20,0.078561,0.029453872,0.8919852,0.81342417,1
2013-08-21,0.0952827,0.026235111,0.87848216,0.7831994,1
2013-08-22,0.09788676,0.16124237,0.7408709,0.64298415,1
2013-08-23,0.08359465,0.07239438,0.84401095,0.76041627,1
2013-08-26,0.15584862,0.13710058,0.7070508,0.5512022,1
2013-08-27,0.36781365,0.47341797,0.15876834,-0.2090453,-1
2013-08-28,0.05709646,0.48525268,0.45765087,0.40055442,1
2013-08-29,0.33136725,0.06255904,0.60607374,0.27470648,1
2013-08-30,0.03788475,0.089430414,0.87268484,0.83480006,1
2013-09-03,0.08741311,0.1179071,0.79467976,0.7072666,1
2013-09-04,0.1483248,0.019116635,0.8325585,0.6842337,1
2013-09-05,0.035321392,0.023302998,0.9413756,0.9060542,1
2013-09-06,0.055675276,0.041229133,0.9030956,0.84742033,1
2013-09-10,0.033457253,0.342879,0.6236638,0.5902065,1
2013-09-11,0.08931532,0.1731708,0.7375139,0.6481986,1
2013-09-12,0.10425429,0.029375408,0.8663703,0.762116,1
2013-09-13,0.056770686,0.028743124,0.91448617,0.8577155,1
2013-09-16,0.11750224,0.032420978,0.8500768,0.7325746,1
2013-09-17,0.2491257,0.061815787,0.68905854,0.43993282,1
2013-09-18,0.4218809,0.057696577,0.5204225,0.09854162,0
2013-09-19,0.0928852,0.03059071,0.8765241,0.7836389,1
2013-09-20,0.27790418,0.16369164,0.5584042,0.28050002,1
2013-09-23,0.11901307,0.15253358,0.7284534,0.6094403,1
2013-09-24,0.21033642,0.3822317,0.40743184,0.19709542,1
2013-09-25,0.11584659,0.035192646,0.84896076,0.7331142,1
2013-09-26,0.17224015,0.02135515,0.8064047,0.6341646,1
2013-09-27,0.065822266,0.082649626,0.8515281,0.78570586,1
2013-09-30,0.20831808,0.028476706,0.76320523,0.5548872,1
2013-10-01,0.5525124,0.41255707,0.034930527,-0.5175819,-1
2013-10-02,0.09633885,0.018128889,0.88553226,0.7891934,1
2013-10-03,0.042632274,0.1926307,0.76473707,0.7221048,1
2013-10-04,0.17480738,0.13176833,0.6934243,0.5186169,1
2013-10-07,0.09185782,0.30428833,0.6038539,0.51199603,1
2013-10-08,0.031091487,0.033565037,0.93534344,0.90425193,1
2013-10-09,0.14579584,0.20789947,0.64630467,0.50050884,1
2013-10-10,0.3525476,0.061550725,0.5859017,0.23335409,1
2013-10-11,0.05909753,0.05574852,0.88515395,0.8260564,1
2013-10-14,0.4185051,0.013735257,0.56775963,0.14925453,1
2013-10-15,0.28490576,0.017503668,0.6975906,0.41268483,1
2013-10-16,0.08414901,0.07663924,0.83921176,0.75506276,1
2013-10-17,0.16741788,0.28185645,0.5507257,0.3833078,1
2013-10-18,0.032849044,0.14944698,0.81770396,0.7848549,1
2013-10-22,0.036101382,0.29104707,0.6728515,0.6367501,1
2013-10-23,0.09540814,0.038195964,0.86639595,0.7709878,1
2013-10-24,0.06630691,0.36343747,0.57025564,0.50394875,1
2013-10-25,0.03801044,0.18089351,0.78109604,0.7430856,1
2013-10-28,0.38958213,0.04932378,0.5610941,0.17151198,1
2013-10-29,0.24370492,0.19062094,0.56567407,0.32196915,1
2013-10-30,0.28726166,0.05525831,0.65748006,0.3702184,1
2013-10-31,0.045221515,0.050327234,0.90445125,0.85922974,1
2013-11-01,0.045769304,0.15846436,0.79576635,0.749997,1
2013-11-04,0.15654618,0.039117597,0.8043362,0.64779,1
2013-11-05,0.05720605,0.023474546,0.9193194,0.86211336,1
2013-11-06,0.25445756,0.09120158,0.65434086,0.3998833,1
2013-11-07,0.12528555,0.23328452,0.6414299,0.51614434,1
2013-11-08,0.046446316,0.025971364,0.9275824,0.88113606,1
2013-11-11,0.2749541,0.07184817,0.6531977,0.3782436,1
2013-11-12,0.047040757,0.056867287,0.89609194,0.8490512,1
2013-11-13,0.17741969,0.041471682,0.7811087,0.60368896,1
2013-11-14,0.17816368,0.032779265,0.7890571,0.61089337,1
2013-11-15,0.063773766,0.035697278,0.90052897,0.8367552,1
2013-11-18,0.33555573,0.07983095,0.5846133,0.24905759,1
2013-11-19,0.07600408,0.22334921,0.7006467,0.6246426,1
2013-11-20,0.12221744,0.029108588,0.84867394,0.7264565,1
2013-11-21,0.24192782,0.42320225,0.3348699,0.092942074,0
2013-11-22,0.13740854,0.25453213,0.60805935,0.4706508,1
2013-11-25,0.22304904,0.15384099,0.62311,0.40006095,1
2013-11-26,0.046627324,0.25618267,0.69719005,0.6505627,1
2013-11-27,0.4192279,0.10631273,0.47445935,0.055231452,0
2013-12-02,0.27882954,0.07951847,0.641652,0.36282244,1
2013-12-03,0.04755489,0.04117362,0.9112715,0.8637166,1
2013-12-04,0.13292783,0.01946297,0.84760916,0.7146813,1
2013-12-05,0.07407873,0.027861573,0.8980597,0.823981,1
2013-12-06,0.044877447,0.120506234,0.8346163,0.78973883,1
2013-12-09,0.12847555,0.012951168,0.85857326,0.7300977,1
2013-12-10,0.050965544,0.0794814,0.8695531,0.81858754,1
2013-12-11,0.04715335,0.020073019,0.9327736,0.88562024,1
2013-12-12,0.12614545,0.19980538,0.67404914,0.54790366,1
2013-12-13,0.04021948,0.049777407,0.9100031,0.86978364,1
2013-12-16,0.11938061,0.026501795,0.85411763,0.73473704,1
2013-12-17,0.13813582,0.35831034,0.50355387,0.36541805,1
2013-12-18,0.12268243,0.19400431,0.6833132,0.56063074,1
2013-12-19,0.12687008,0.020821204,0.85230875,0.72543865,1
2013-12-20,0.094687656,0.262008,0.64330435,0.5486167,1
2013-12-23,0.038561124,0.21002896,0.7514099,0.7128488,1
2013-12-24,0.057721186,0.022962369,0.9193165,0.8615953,1
2013-12-30,0.061787404,0.60245466,0.3357579,0.2739705,1
2013-12-31,0.37686166,0.08935701,0.53378135,0.15691969,1
2014-01-02,0.08645421,0.34608093,0.5674649,0.48101068,1
2014-01-03,0.5264185,0.36282587,0.110755645,-0.41566285,-1
2014-01-06,0.12573944,0.23568396,0.6385766,0.5128372,1
2014-01-07,0.34327844,0.026207613,0.6305139,0.28723547,1
2014-01-08,0.061755784,0.016564727,0.92167944,0.85992366,1
2014-01-09,0.3375816,0.069401,0.5930174,0.2554358,1
2014-01-10,0.20421705,0.057599843,0.73818314,0.53396606,1
2014-01-13,0.032857727,0.38832355,0.57881874,0.545961,1
2014-01-15,0.046368435,0.03530215,0.9183294,0.871961,1
2014-01-16,0.097307116,0.07324868,0.82944417,0.7321371,1
2014-01-17,0.07707823,0.09322185,0.82969993,0.7526217,1
2014-01-22,0.22672506,0.23832972,0.53494525,0.3082202,1
2014-01-23,0.039527774,0.10317638,0.8572959,0.8177681,1
2014-01-24,0.14125147,0.34926626,0.5094823,0.36823085,1
2014-01-27,0.050188363,0.014558968,0.9352527,0.88506436,1
2014-01-28,0.0578959,0.028509572,0.91359454,0.85569865,1
2014-01-30,0.21227507,0.06338019,0.72434473,0.51206964,1
2014-01-31,0.051418014,0.6403172,0.30826476,0.25684676,1
2014-02-03,0.087898634,0.51171523,0.40038615,0.3124875,1
2014-02-04,0.03815338,0.16919404,0.7926526,0.7544992,1
2014-02-05,0.20477557,0.11670017,0.67852426,0.47374868,1
2014-02-06,0.30006993,0.172827,0.527103,0.22703308,1
2014-02-07,0.19056903,0.19338618,0.61604476,0.42547572,1
2014-02-11,0.07176355,0.22382134,0.70441514,0.63265157,1
2014-02-12,0.08068601,0.046422977,0.87289107,0.79220504,1
2014-02-13,0.057500593,0.024823744,0.9176757,0.8601751,1
2014-02-14,0.17695473,0.29507998,0.52796537,0.35101062,1
2014-02-18,0.050411146,0.06534936,0.88423944,0.8338283,1
2014-02-19,0.39352053,0.046676077,0.5598034,0.16628289,1
2014-02-20,0.34809157,0.043619554,0.6082889,0.2601973,1
2014-02-21,0.11282692,0.8586339,0.028539177,-0.08428775,0
2014-02-24,0.12590055,0.4300685,0.4440309,0.31813037,1
2014-02-25,0.058625445,0.03224045,0.90913415,0.8505087,1
2014-02-26,0.12298286,0.015948882,0.86106825,0.7380854,1
2014-02-27,0.49666244,0.02856762,0.4747699,-0.021892548,0
2014-02-28,0.11531376,0.30146712,0.5832191,0.46790534,1
2014-03-03,0.048443366,0.040760167,0.91079646,0.8623531,1
2014-03-04,0.03055713,0.25219792,0.717245,0.6866878,1
2014-03-05,0.033899967,0.69301724,0.27308273,0.23918277,1
2014-03-06,0.27076763,0.3401434,0.38908896,0.11832133,1
2014-03-07,0.061753444,0.501814,0.4364326,0.37467915,1
2014-03-10,0.06371638,0.41363993,0.5226437,0.4589273,1
2014-03-11,0.054573588,0.23474526,0.71068114,0.65610754,1
2014-03-12,0.040820263,0.49920693,0.4599728,0.41915253,1
2014-03-13,0.036899574,0.256845,0.7062554,0.6693558,1
2014-03-14,0.07630691,0.20835295,0.71534014,0.6390332,1
2014-03-17,0.24456573,0.20029086,0.5551434,0.3105777,1
2014-03-18,0.08760026,0.23843928,0.6739605,0.5863602,1
2014-03-19,0.24353397,0.033879478,0.7225866,0.4790526,1
2014-03-21,0.10043033,0.27910417,0.6204655,0.5200352,1
2014-03-24,0.04230617,0.25697973,0.70071405,0.65840787,1
2014-03-25,0.6238464,0.050163407,0.32599017,-0.29785624,-1
2014-03-26,0.06304346,0.023735335,0.91322124,0.85017776,1
2014-03-27,0.043112405,0.039322916,0.91756475,0.87445235,1
2014-03-28,0.050829142,0.11048096,0.83868986,0.78786075,1
2014-03-31,0.19455068,0.048183873,0.7572655,0.5627148,1
2014-04-01,0.33638504,0.16227843,0.5013365,0.16495147,1
2014-04-02,0.04701902,0.03804952,0.9149315,0.8679125,1
2014-04-03,0.3249689,0.33475184,0.34027922,0.015310317,0
2014-04-04,0.049161762,0.59966946,0.35116884,0.30200708,1
2014-04-07,0.04091016,0.48802713,0.47106272,0.43015257,1
2014-04-08,0.054452825,0.020562684,0.9249845,0.8705317,1
2014-04-09,0.042278454,0.3367536,0.6209679,0.57868946,1
2014-04-10,0.031883076,0.03420761,0.93390936,0.9020263,1
2014-04-11,0.3612737,0.03239363,0.60633266,0.24505895,1
2014-04-14,0.18266824,0.36511654,0.45221525,0.26954702,1
2014-04-15,0.037826158,0.34957108,0.6126028,0.5747766,1
2014-04-16,0.05846835,0.012884107,0.9286476,0.87017924,1
2014-04-17,0.30272686,0.054279696,0.64299345,0.3402666,1
2014-04-21,0.08141725,0.21742952,0.7011532,0.61973596,1
2014-04-22,0.029812878,0.5022508,0.46793625,0.43812338,1
2014-04-23,0.080818094,0.034057323,0.8851246,0.8043065,1
2014-04-24,0.116644464,0.01949582,0.8638597,0.7472153,1
2014-04-25,0.0629398,0.0836512,0.853409,0.79046917,1
2014-04-28,0.0518479,0.04076782,0.90738434,0.85553646,1
2014-04-29,0.043242715,0.029199135,0.9275582,0.8843155,1
2014-04-30,0.104591094,0.015005122,0.8804038,0.77581275,1
2014-05-01,0.03883979,0.02717767,0.93398255,0.89514273,1
2014-05-02,0.10571096,0.16777833,0.7265107,0.6207997,1
2014-05-05,0.0937979,0.22846137,0.6777407,0.5839428,1
2014-05-06,0.2580427,0.011760191,0.73019713,0.47215444,1
2014-05-07,0.22761561,0.06258711,0.7097972,0.4821816,1
2014-05-08,0.08758996,0.15217613,0.76023394,0.67264396,1
2014-05-09,0.0808663,0.034217294,0.8849165,0.8040502,1
2014-05-12,0.061328784,0.054961696,0.8837095,0.8223807,1
2014-05-13,0.4278691,0.024982171,0.5471487,0.11927959,1
2014-05-14,0.05753496,0.03799355,0.9044715,0.8469366,1
2014-05-15,0.22430244,0.048250895,0.7274467,0.50314426,1
2014-05-19,0.100698516,0.41535407,0.48394743,0.38324893,1
2014-05-20,0.04973935,0.045747127,0.90451354,0.8547742,1
2014-05-21,0.1221818,0.011710614,0.8661076,0.7439258,1
2014-05-22,0.041587017,0.09894612,0.85946685,0.81787986,1
2014-05-23,0.124783926,0.099527456,0.77568865,0.6509047,1
2014-05-27,0.057071477,0.24415702,0.69877154,0.6417,1
2014-05-28,0.037591357,0.034394678,0.928014,0.89042264,1
2014-05-29,0.03287851,0.24867183,0.71844965,0.68557113,1
2014-05-30,0.06589358,0.037668195,0.8964382,0.8305446,1
2014-06-02,0.21037467,0.16422474,0.62540054,0.4150259,1
2014-06-03,0.06520625,0.33449343,0.6003003,0.5350941,1
2014-06-04,0.23480955,0.06820089,0.69698954,0.46218,1
2014-06-05,0.08547783,0.12788542,0.78663677,0.70115894,1
2014-06-06,0.171989,0.0881462,0.7398648,0.56787586,1
2014-06-09,0.09376625,0.14767389,0.7585599,0.6647936,1
2014-06-10,0.100316934,0.11920492,0.7804781,0.6801612,1
2014-06-11,0.06445051,0.4607269,0.4748226,0.4103721,1
2014-06-12,0.10945702,0.03866162,0.8518814,0.74242437,1
2014-06-13,0.03377669,0.053877443,0.9123459,0.8785692,1
2014-06-16,0.4311391,0.080048874,0.48881203,0.057672918,0
2014-06-17,0.077413104,0.027659014,0.89492786,0.8175148,1
2014-06-18,0.10471976,0.3971845,0.4980958,0.39337605,1
2014-06-19,0.08951725,0.37255165,0.5379311,0.44841385,1
2014-06-20,0.06869715,0.05269285,0.87860996,0.8099128,1
2014-06-23,0.033892155,0.25723282,0.70887506,0.6749829,1
2014-06-24,0.18518099,0.054250557,0.76056844,0.5753875,1
2014-06-25,0.07532137,0.025529923,0.8991487,0.8238273,1
2014-06-26,0.047161676,0.029484656,0.9233537,0.876192,1
2014-06-27,0.05258418,0.52546275,0.42195314,0.36936897,1
2014-06-30,0.59736425,0.013594627,0.38904113,-0.20832312,-1
2014-07-01,0.06986025,0.341988,0.58815175,0.5182915,1
2014-07-02,0.19659217,0.07799568,0.7254122,0.52882004,1
2014-07-03,0.24098091,0.16806087,0.59095824,0.3499773,1
2014-07-07,0.038453504,0.01866479,0.9428817,0.9044282,1
2014-07-08,0.035247367,0.30191383,0.6628388,0.62759143,1
2014-07-09,0.36582378,0.15730645,0.47686976,0.11104599,1
2014-07-10,0.22658372,0.4686723,0.30474395,0.07816023,0
2014-07-11,0.18714657,0.047316592,0.76553684,0.57839024,1
2014-07-14,0.07209094,0.04767176,0.8802373,0.80814636,1
2014-07-15,0.19634938,0.12652902,0.6771216,0.4807722,1
2014-07-16,0.31844464,0.027838897,0.65371644,0.3352718,1
2014-07-17,0.039602194,0.10550711,0.85489064,0.8152884,1
2014-07-18,0.02609645,0.13677432,0.8371293,0.81103283,1
2014-07-21,0.09190047,0.030229118,0.8778704,0.7859699,1
2014-07-22,0.14636745,0.020576134,0.83305645,0.686689,1
2014-07-23,0.033069357,0.020552043,0.9463786,0.9133092,1
2014-07-24,0.03451594,0.030401856,0.93508214,0.9005662,1
2014-07-25,0.07755351,0.38242534,0.5400212,0.46246767,1
2014-07-28,0.4297964,0.31989157,0.25031206,-0.17948434,-1
2014-07-29,0.046892572,0.31946132,0.6336461,0.5867535,1
2014-07-30,0.04635837,0.0391377,0.91450393,0.8681456,1
2014-07-31,0.050946847,0.4626847,0.48636848,0.43542165,1
2014-08-01,0.078239955,0.36586595,0.5558941,0.47765413,1
2014-08-04,0.042731453,0.025607215,0.93166137,0.8889299,1
2014-08-05,0.20352787,0.11472543,0.6817467,0.47821885,1
2014-08-06,0.03728727,0.22124782,0.7414649,0.7041776,1
2014-08-07,0.2131108,0.21823576,0.56865346,0.35554266,1
2014-08-08,0.15572712,0.043210298,0.8010626,0.64533544,1
2014-08-11,0.5633397,0.042122174,0.39453813,-0.16880158,-1
2014-08-12,0.075461134,0.02623783,0.898301,0.82283986,1
2014-08-13,0.30081186,0.18692496,0.5122632,0.21145132,1
2014-08-14,0.13151139,0.12730992,0.7411787,0.6096673,1
2014-08-15,0.086710356,0.09189513,0.8213945,0.73468417,1
2014-08-18,0.07085262,0.13289583,0.79625154,0.7253989,1
2014-08-19,0.07235456,0.071810015,0.85583544,0.7834809,1
2014-08-20,0.031467233,0.05399163,0.91454107,0.8830738,1
2014-08-21,0.6979288,0.10091595,0.20115528,-0.4967735,-1
2014-08-22,0.1305269,0.11963549,0.7498376,0.6193107,1
2014-08-25,0.084692836,0.18101366,0.73429346,0.6496006,1
2014-08-26,0.14388923,0.08320433,0.7729064,0.6290172,1
2014-08-28,0.17852832,0.47981128,0.34166038,0.16313206,1
2014-08-29,0.17009611,0.1194675,0.71043634,0.54034024,1
2014-09-02,0.04811013,0.286684,0.66520584,0.6170957,1
2014-09-03,0.045164768,0.37129328,0.5835419,0.53837717,1
2014-09-04,0.05464107,0.18061876,0.76474017,0.7100991,1
2014-09-05,0.07868082,0.077298075,0.8440211,0.76534027,1
2014-09-08,0.28911486,0.1476071,0.563278,0.27416316,1
2014-09-09,0.057708822,0.123947024,0.8183441,0.7606353,1
2014-09-10,0.026115954,0.54873186,0.42515215,0.3990362,1
2014-09-11,0.33078238,0.15613584,0.5130818,0.1822994,1
2014-09-12,0.04711658,0.056211375,0.89667207,0.8495555,1
2014-09-15,0.026210483,0.049778167,0.9240113,0.8978008,1
2014-09-16,0.060463164,0.057915904,0.88162094,0.82115775,1
2014-09-17,0.06398999,0.03552708,0.90048295,0.83649296,1
2014-09-18,0.23790517,0.1447088,0.61738604,0.37948087,1
2014-09-19,0.05794501,0.035564307,0.90649074,0.84854573,1
2014-09-23,0.27935323,0.2897613,0.43088546,0.15153223,1
2014-09-24,0.024367087,0.13077518,0.84485775,0.82049066,1
2014-09-25,0.034752328,0.44200814,0.52323955,0.4884872,1
2014-09-26,0.08317217,0.27719137,0.63963646,0.5564643,1
2014-09-29,0.40105733,0.08084366,0.518099,0.11704168,1
2014-09-30,0.06878906,0.32805356,0.6031574,0.53436834,1
2014-10-01,0.30391315,0.020208964,0.6758779,0.37196478,1
2014-10-02,0.056199636,0.3696321,0.57416826,0.51796865,1
2014-10-03,0.48956177,0.013160495,0.4972777,0.0077159405,0
2014-10-06,0.082046874,0.44626608,0.47168708,0.3896402,1
2014-10-07,0.032044187,0.14181012,0.82614565,0.7941015,1
2014-10-08,0.04989477,0.034050427,0.9160548,0.86616004,1
2014-10-09,0.1479686,0.04578478,0.8062466,0.658278,1
2014-10-10,0.09947774,0.119815856,0.7807064,0.68122864,1
2014-10-13,0.12547563,0.35986394,0.5146605,0.38918483,1
2014-10-14,0.17007633,0.11502624,0.71489745,0.54482114,1
2014-10-15,0.19494228,0.47765553,0.32740214,0.13245986,1
2014-10-17,0.2032647,0.01798012,0.7787551,0.5754904,1
2014-10-20,0.07723754,0.11019901,0.8125634,0.7353259,1
2014-10-21,0.076797515,0.034036204,0.88916624,0.81236875,1
2014-10-22,0.054103304,0.030580832,0.91531587,0.86121255,1
2014-10-23,0.16271536,0.1653111,0.6719735,0.50925815,1
2014-10-24,0.058007684,0.019035319,0.92295706,0.8649494,1
2014-10-27,0.2935478,0.18610428,0.52034795,0.22680014,1
2014-10-28,0.029436847,0.5906672,0.37989596,0.3504591,1
2014-10-29,0.14777483,0.17406273,0.6781624,0.5303876,1
2014-10-30,0.5050394,0.021760266,0.47320032,-0.031839073,0
2014-10-31,0.12717466,0.016540976,0.8562844,0.7291097,1
2014-11-03,0.042596977,0.19924563,0.75815743,0.71556044,1
2014-11-04,0.04963302,0.04731283,0.9030541,0.8534211,1
2014-11-05,0.10529934,0.08996178,0.8047389,0.6994395,1
2014-11-06,0.35717446,0.028921518,0.61390406,0.2567296,1
2014-11-07,0.05181663,0.047331728,0.9008516,0.84903497,1
2014-11-10,0.053325932,0.2489904,0.6976837,0.64435774,1
2014-11-11,0.2910278,0.06920783,0.63976437,0.34873655,1
2014-11-12,0.11226926,0.14810918,0.73962164,0.62735236,1
2014-11-13,0.092487894,0.04791316,0.85959893,0.76711106,1
2014-11-14,0.05371033,0.03757542,0.9087142,0.85500383,1
2014-11-17,0.09888079,0.020248508,0.88087076,0.78199,1
2014-11-18,0.0856514,0.02312305,0.8912256,0.8055742,1
2014-11-19,0.021211296,0.46299154,0.5157972,0.4945859,1
2014-11-20,0.20572728,0.10528705,0.6889857,0.48325843,1
2014-11-21,0.15308224,0.112366356,0.7345514,0.5814692,1
2014-11-24,0.14946266,0.35189128,0.49864602,0.34918338,1
2014-11-25,0.06426012,0.01347546,0.9222644,0.8580043,1
2014-11-26,0.055257577,0.061289903,0.8834526,0.82819504,1
2014-11-28,0.13032545,0.23882489,0.63084966,0.5005242,1
2014-12-01,0.05439635,0.06503104,0.8805726,0.8261763,1
2014-12-02,0.07753099,0.020410195,0.9020588,0.8245278,1
2014-12-03,0.06368833,0.38522038,0.55109125,0.48740292,1
2014-12-04,0.10417839,0.02344976,0.87237185,0.7681935,1
2014-12-05,0.20799999,0.33370903,0.45829096,0.250291,1
2014-12-08,0.031392068,0.3714134,0.59719455,0.56580245,1
2014-12-09,0.20205797,0.17850617,0.61943585,0.4173779,1
2014-12-10,0.09833357,0.08399775,0.8176687,0.7193351,1
2014-12-11,0.15161617,0.03301658,0.8153672,0.66375107,1
2014-12-12,0.05745317,0.30271527,0.63983154,0.5823784,1
2014-12-15,0.035798922,0.03323389,0.9309672,0.8951683,1
2014-12-16,0.022447133,0.49164522,0.48590767,0.46346053,1
2014-12-17,0.07054117,0.018225413,0.9112334,0.8406923,1
2014-12-18,0.24803111,0.10578676,0.6461822,0.39815107,1
2014-12-19,0.045825385,0.23740213,0.7167725,0.67094713,1
2014-12-22,0.10428957,0.06614593,0.8295646,0.725275,1
