Date,log_return,VIX,realized_vol,regime,regime_prob_0,regime_prob_1,regime_prob_2,regime_label
2018-02-27,-0.0127883114414675,18.59000015258789,0.016858978603001614,1,0.0001538705632666752,0.9977467877853634,0.0020993416513697054,Medium Vol
2018-02-28,-0.011157806083656,19.850000381469727,0.016864636524847577,1,0.00020642877229805958,0.9978178712673056,0.0019756999603962925,Medium Vol
2018-03-01,-0.0134139658548764,22.469999313354492,0.01704388069529523,1,0.0028206115950991733,0.9956597704254079,0.0015196179794929117,Medium Vol
2018-03-02,0.0050587854851985,19.59000015258789,0.01712685407392464,1,0.08978575944284233,0.9095049468773406,0.0007092936798170504,Medium Vol
2018-03-05,0.0109716176105265,18.729999542236328,0.01675725445074832,1,0.1256078143120832,0.8739765642047899,0.00041562148312689995,Medium Vol
2018-03-06,0.0026353829319968,18.36000061035156,0.01368703841646646,1,0.15085880406118263,0.8488573489550841,0.000283846983733316,Medium Vol
2018-03-07,-0.0004839918257163,17.760000228881836,0.01317331991587802,1,0.1512183401869522,0.8485248895326079,0.0002567702804400049,Medium Vol
2018-03-08,0.0044531482088846,16.540000915527344,0.01313160457782474,1,0.13419042660198324,0.8655266006659504,0.0002829727320663698,Medium Vol
2018-03-09,0.0172295467412075,14.640000343322754,0.009835913716392586,1,0.08266184199799294,0.9169218755822987,0.00041628241970830015,Medium Vol
2018-03-12,-0.0012747973379984,15.779999732971191,0.009543275216670997,1,0.09736898516761056,0.9022485081367675,0.0003825066956218264,Medium Vol
2018-03-13,-0.0063839104143147,16.350000381469727,0.009409105385357263,1,0.0962105704581123,0.9033097499327398,0.0004796796091475253,Medium Vol
2018-03-14,-0.0057409698251887,17.229999542236328,0.009565385587229512,1,0.09868730178911991,0.900663242834036,0.0006494553768437496,Medium Vol
2018-03-15,-0.0007822363990965,16.59000015258789,0.009167863433062688,1,0.09929363610058893,0.8996837477479852,0.0010226161514257223,Medium Vol
2018-03-16,0.0017019979472317,15.800000190734863,0.008793030472184084,1,0.08091097410463283,0.9170414248531226,0.0020476010422444393,Medium Vol
2018-03-19,-0.0143060405413734,19.020000457763672,0.009386221187704297,1,0.029714562838749466,0.9655274000436964,0.0047580371175541,Medium Vol
2018-03-20,0.0014807086617189,18.200000762939453,0.009302805493316151,1,0.033659240757035164,0.9585700284750135,0.007770730767951344,Medium Vol
2018-03-21,-0.0018456921256294,17.860000610351562,0.009224013347528459,1,0.024619360578857913,0.9596660446932247,0.015714594727917464,Medium Vol
2018-03-22,-0.0254848869728544,23.34000015258789,0.010859046773029964,1,5.5359508403890494e-06,0.9644569845164844,0.0355374795326752,Medium Vol
2018-03-23,-0.0211898073117506,24.8700008392334,0.010964582368296298,1,9.06260260803392e-06,0.9595155621661221,0.040475375231269727,Medium Vol
2018-03-26,0.0267950407060353,21.030000686645508,0.01244831056873896,1,7.291586784643324e-08,0.95751804518004,0.042481881904091905,Medium Vol
2018-03-27,-0.0174272856453219,22.5,0.012696220059067646,1,6.499963168108421e-05,0.9643561126706386,0.03557888769768023,Medium Vol
2018-03-28,-0.0029209188994626,22.8700008392334,0.012531698075355232,1,0.0030700319901985087,0.9708021902407858,0.02612777776901532,Medium Vol
2018-03-29,0.0136757774938434,19.969999313354492,0.012701220461299597,1,0.0008639989812191782,0.9761908089169463,0.02294519210183415,Medium Vol
2018-04-02,-0.0225906823434958,23.6200008392334,0.013520664855069727,1,2.44385128023833e-06,0.9784528213051276,0.021544734843591738,Medium Vol
2018-04-03,0.012535961315741,21.100000381469727,0.013604374118482393,1,0.001146543118765072,0.9846330139586927,0.01422044292254185,Medium Vol
2018-04-04,0.0115001023464467,20.059999465942383,0.013904315984128819,1,0.0028663799577619197,0.9870881393199232,0.010045480722314645,Medium Vol
2018-04-05,0.0068394214016512,18.940000534057617,0.014029813400746435,1,0.004155025071824204,0.987669559868154,0.008175415060021538,Medium Vol
2018-04-06,-0.0221640670570649,21.489999771118164,0.014712493432010719,1,6.854194050757531e-06,0.9916902597971524,0.00830288600879647,Medium Vol
2018-04-09,0.0033309949675928,21.770000457763672,0.014043707229638398,1,0.0074579162158446306,0.988333916569924,0.004208167214231138,Medium Vol
2018-04-10,0.016588598996314,20.469999313354492,0.014724960245049391,1,0.006999260202316217,0.9903039893443645,0.0026967504533191335,Medium Vol
2018-04-11,-0.0055406857724611,20.239999771118164,0.014713913048743692,1,0.027415381327968558,0.9711614253363255,0.0014231933357058421,Medium Vol
2018-04-12,0.008216898697657,18.489999771118164,0.014871154951367696,1,0.053854581456776476,0.9454022751038643,0.0007431434393591291,Medium Vol
2018-04-13,-0.0028907998267066,17.40999984741211,0.014872680699845526,1,0.0654476356926166,0.9340672922575443,0.0004850720498389664,Medium Vol
2018-04-16,0.008076336801563,16.559999465942383,0.015016680845841353,1,0.07679873175858115,0.9228660399082276,0.0003352283331911407,Medium Vol
2018-04-17,0.0106050716138667,15.25,0.014919696718872631,1,0.0727593330319575,0.9269351338887708,0.0003055330792716,Medium Vol
2018-04-18,0.0008310204075532,15.600000381469728,0.014916733938241215,1,0.05721747998146813,0.9424353011259716,0.00034721889256021925,Medium Vol
2018-04-19,-0.0057425817958325,15.960000038146973,0.014965379630600316,1,0.02753451516769048,0.9719880788263393,0.000477406005970168,Medium Vol
2018-04-20,-0.0085731771883527,16.8799991607666,0.013910944923155446,1,0.020455758970232375,0.9790084730238673,0.0005357680059002329,Medium Vol
2018-04-23,5.623011118453955e-05,16.34000015258789,0.012945326349704606,1,0.032921571204682434,0.966641375434264,0.000437053361053474,Medium Vol
2018-04-24,-0.0134708880064751,18.020000457763672,0.011903352324169919,1,0.03479782730324166,0.9647185393662228,0.0004836333305356113,Medium Vol
2018-04-25,0.0018353742328236,17.84000015258789,0.011217169440649516,1,0.2046387640538612,0.7950903458937459,0.00027089005239267736,Medium Vol
2018-04-26,0.0103801441873769,16.239999771118164,0.011395932375912991,1,0.278437751550799,0.7213586532387659,0.00020359521043490652,Medium Vol
2018-04-27,0.0011130052713638,15.40999984741211,0.011010330723032919,1,0.3557804719749735,0.6440560893809687,0.00016343864405759945,Medium Vol
2018-04-30,-0.0082211925489212,15.93000030517578,0.009826201178174064,1,0.3872972608417281,0.6125400926257468,0.00016264653252459865,Medium Vol
2018-05-01,0.0025458021710273,15.489999771118164,0.00947059672992802,1,0.486676746501726,0.5132042069602285,0.00011904653804522666,Medium Vol
2018-05-02,-0.0072319512014023,15.970000267028809,0.00927743555623775,0,0.5261183558904591,0.47377192809237134,0.00010971601716926361,Low Vol
2018-05-03,-0.002256217585064,15.899999618530272,0.009137586417311308,0,0.6019554254044372,0.3979651162134663,7.945838209614652e-05,Low Vol
2018-05-04,0.0127298100283349,14.770000457763672,0.008078551190927902,0,0.6431475031226161,0.35679490262884017,5.759424854323897e-05,Low Vol
2018-05-07,0.0034519805549899,14.75,0.008080339754785552,0,0.7838627604650601,0.21610519926021265,3.204027472652296e-05,Low Vol
2018-05-08,-0.0002656766117338,14.710000038146973,0.0072153285724602225,0,0.8488481202603341,0.1511293186808009,2.2561058864304147e-05,Low Vol
2018-05-09,0.0096356479348687,13.420000076293944,0.007367126345962864,0,0.8768709700244504,0.12311202485253955,1.7005123009386196e-05,Low Vol
2018-05-10,0.0093270116038483,13.229999542236328,0.007427965553472528,0,0.9104103446080545,0.08957901542332221,1.0639968622465003e-05,Low Vol
2018-05-11,0.0017061392709612,12.649999618530272,0.007368971238387224,0,0.9455422394955013,0.05445098139165072,6.779112847111442e-06,Low Vol
2018-05-14,0.0008830995101265,12.93000030517578,0.007195698781491859,0,0.9603639466575816,0.03963085552341957,5.197818998121576e-06,Low Vol
2018-05-15,-0.0068656550439908,14.630000114440918,0.007022437457737545,0,0.9646562975018458,0.035339445034906714,4.257463246834732e-06,Low Vol
2018-05-16,0.0040523398475144,13.420000076293944,0.007076976120063931,0,0.9755018767702948,0.024495065435630604,3.0577940739029208e-06,Low Vol
2018-05-17,-0.0008562387886101,13.43000030517578,0.006942104683554668,0,0.9791371798523354,0.02086011056741975,2.7095802442449037e-06,Low Vol
2018-05-18,-0.0026356652545503,13.420000076293944,0.006654737829519013,0,0.9781821036416445,0.021815108674895625,2.787683459376378e-06,Low Vol
2018-05-21,0.0073596045479333,13.079999923706056,0.006810583470009898,0,0.9744391117665009,0.02555773531901237,3.1529144862743935e-06,Low Vol
2018-05-22,-0.0031406885928751,13.220000267028809,0.005984089722190043,0,0.9689801447512459,0.03101596205168207,3.893197071347024e-06,Low Vol
2018-05-23,0.0032431452068987,12.579999923706056,0.00599431732751567,0,0.9592845498505617,0.04071048756395876,4.962585478873088e-06,Low Vol
2018-05-24,-0.0020252629577225,12.529999732971191,0.005688062134982046,0,0.9355553217913699,0.06443718711450236,7.491094127047093e-06,Low Vol
2018-05-25,-0.0023600030541859,13.220000267028809,0.005741290932986249,0,0.8928612141668106,0.10712557895638486,1.3206876803979448e-05,Low Vol
2018-05-29,-0.0116315725117922,17.020000457763672,0.006069403847785445,0,0.8162042092477929,0.1837684535903905,2.7337161815899977e-05,Low Vol
2018-05-30,0.0126158753519238,14.9399995803833,0.006616363520727508,0,0.7988721958209215,0.20109069699546864,3.710718360913609e-05,Low Vol
2018-05-31,-0.0069033332434342,15.43000030517578,0.006594466694381148,0,0.8285904250309944,0.17138155157301976,2.8023395985159016e-05,Low Vol
2018-06-01,0.0107907997092398,13.460000038146973,0.0068636580951287,0,0.863978959647256,0.13600553231648282,1.5508036260356833e-05,Low Vol
2018-06-04,0.0044695948983522,12.739999771118164,0.006415075692591357,0,0.9274934881153761,0.07249932472299757,7.187161625460196e-06,Low Vol
2018-06-05,0.0007023462695756,12.399999618530272,0.0064014503236197,0,0.9589468489391101,0.04104919595100318,3.955109885837851e-06,Low Vol
